timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-10-25T11:21:05,codecarbon,88885aa3-4bf7-420a-9cb3-dc0a67c95144,566.7775111198425,0.001624870403710547,2.8668575796172964e-06,42.5,0.0,4.7543792724609375,0.00668757740855217,0,0.0007477279959071228,0.007435305404459293,United States,USA,district of columbia,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,-77.0365,38.894,12.6783447265625,machine,N,1.0
